Name,O_ana_QVM_M1987x1x101,O_ana_QVM_M1986x1x47,O_ana_QVM_M1968x1x36,O_ana_MV_C29881,O_ana_MV_C29879,O_ana_MV_C29873,O_ana_MV_C29872,O_ana_MV_C29771,O_ana_QVM_M1987x1x108,O_ana_MV_C29680,O_ana_MV_C29678,O_ana_MV_C28827,O_ana_MV_C28818,O_ana_MV_C24057,O_ana_MV_C17256,O_ana_MV_C17040,O_ana_MV_C17031,O_ana_MV_C17028,O_ana_MV_C16999,O_ana_MV_C16998,O_ana_MV_C16997,O_ana_MV_C16989,O_ana_MV_C7238,O_ana_MV_C2935,O_ana_MV_C2502,O_ana_MV_C2414,O_ana_MV_C2413,O_ana_QVM_M1986x1x38,O_ana_MV_C1435,O_ana_MV_C24058,O_ana_QVM_M1988x1x34,O_ana_ANWC_M3707,O_ana_ANWC_M18044,O_ana_ANWC_M3704,O_ana_ANWC_M3700,O_ana_ANWC_M3699,O_ana_ANWC_M3696,O_ana_ANWC_M3730,O_ana_ANWC_M1274,O_ana_QM_JM6919,O_ana_ANWC_M3560,O_ana_QM_JM18104,O_ana_QM_JM20596,O_ana_QM_JM19983,O_ana_QVM_M1964x1x246,O_ana_MV_C17000,O_ana_MV_C7239,O_ana_ANWC_M15484,O_ana_QVM_M1987x1x98,O_ana_ANWC_M18089,O_ana_SAM_M1629,O_ana_SAM_M6298,O_ana_SAM_M14097,O_ana_QVM_M1965x1x164,O_ana_MV_C11286,O_ana_QVM_M1993x1x223,O_ana_MV_C29877,O_ana_AM_M11237,O_ana_SAM_M9678,O_ana_MV_C17253,O_ana_QVM_M1963x1x245,O_ana_ANWC_M3703,O_ana_AM_M8625,O_ana_QM_JM8106,O_ana_MV_C2459,O_ana_AM_M8258,O_ana_QM_J20672_ERR,O_ana_QVM_M1988x1x141_ERR,O_ana_QVM_M1987x1x105_ERR,O_ana_QM_JM1086_ERR,O_ana_MV_C29796_ERR,O_ana_ANWC_M3708_ERR,O_ana_MV_C2459_ERR,O_ana_ANWC_M1279_ERR,O_ana_AM_M8258_ERR,O_ana_SAM_M6043_ERR,O_ana_QVM_M1987x1x105,O_ana_ANWC_M3708,O_ana_QM_J20672,O_ana_QVM_M1988x1x141,O_ana_QM_JM1086,O_ana_MV_C29796,O_ana_ANWC_M1279,O_ana_SAM_M6043
X PAT_R_do 2,39.52216797,6.011394119,17.04869843,26.77932739,0.18928057,-3.401454544,-6.747413635,12.72193832,21.8725296,11.90921631,17.68794403,19.07304382,26.28661499,7.436386871,28.61108093,22.14965363,34.71165161,-4.32734642,28.45052795,7.243715668,4.160717773,32.12262878,29.77272034,1.986904335,4.839115143,25.28753204,26.50932922,32.44540405,11.05497589,-3.983322144,1.282485199,25.59166412,-7.323584747,19.89827728,3.495368195,-9.770446777,20.2742218,19.48517761,-11.81343765,-2.209920692,21.34435883,7.999958038,-2.739743423,-0.430292225,21.88627167,11.33183594,4.74716568,-7.278379822,11.27992706,-8.378804016,12.73019409,6.657910156,10.81334152,3.873138046,12.13593597,24.26495667,29.42264099,13.8194046,5.842905807,21.21957245,20.45053558,17.0397934,15.00803375,0.522253656,20.29812164,8.659220886,4.689275742,27.44624634,4.421639633,10.61684723,-8.290588379,24.54495239,20.3223465,-15.0465744,8.802264404,12.61103668,4.495254517,24.39234619,4.706851578,27.60895996,10.70176849,-8.339875031,-15.24040222,12.28330765
Y PAT_R_do 2,-66.08565674,-55.24712524,-68.39653931,-59.90795288,-56.59172974,-69.53800659,-70.31848755,-69.46338501,-66.42181396,-69.52598877,-54.10327148,-68.53370361,-48.56235962,-61.09380493,-58.00880127,-60.10401611,-57.78533325,-70.74710693,-63.11094971,-65.53074951,-59.77833252,-62.79308472,-76.98497925,-71.84577026,-68.76872559,-54.8178833,-54.31412354,-65.6434082,-78.23233643,-71.64279175,-57.40948486,-56.77883301,-26.68989258,-54.46184692,-17.2550827,-30.60298767,-57.33897705,-65.64235229,-14.76770325,2.172042084,-62.83184204,-5.55994873,5.404104233,-19.23452301,-61.36335449,-70.40031738,-62.78448486,-7.503430939,-58.19833984,-17.8050766,-4.557462311,-11.61717682,-3.850863647,-58.52841797,-68.45206299,-75.2548584,-67.43676147,-69.51444092,0.412224627,-60.03707886,-53.77753296,-60.67158203,-55.64700317,-10.95401535,-56.75700073,-67.34860229,-0.801632786,-65.65680542,-55.88197021,7.848648071,-59.09896851,-57.3626709,-56.69013672,-16.68814392,-67.40766602,-0.453636217,-56.71235352,-57.4892334,-0.761007547,-65.86966553,7.861051941,-59.20288696,-16.66650085,-0.977985668
Z PAT_R_do 2,18.39449921,2.648042679,21.13063812,-7.906752014,2.895079231,-7.476754761,-5.968961716,27.71668396,-1.690031052,0.260726929,25.17792358,15.2475647,10.60019989,38.47687378,11.03973312,5.583475494,11.9210907,12.30800171,11.26440735,21.21277008,-32.13615417,-10.38502426,3.951651764,19.11573792,4.804747391,21.29609222,5.803373718,22.77348785,31.46463013,5.219087601,7.45113678,35.93763733,48.16647644,37.329599,35.12784119,35.59393616,38.75565491,36.52234497,50.33973083,10.74917831,35.43524475,35.58483887,24.19591064,11.84585419,-1.462320328,29.12938232,-1.276274586,-7.742250824,14.40917969,-3.086886024,22.93927765,27.85593872,27.33246765,12.53261948,9.305503082,2.551784515,12.61140518,5.784627914,24.61183624,16.28961792,-2.711220169,35.88546753,25.12386169,10.93070221,10.71455688,5.798225403,32.34813843,28.82646484,12.0195282,7.668599701,11.79024353,38.30365906,10.69229355,-8.042456818,5.740283966,28.90538025,11.89780731,38.4132019,32.30816956,28.74020996,7.492178345,11.65602646,-7.970202637,29.49909058
X PAT_R_do 10,38.78354187,13.31673889,18.45279541,22.97496796,8.827305603,1.713290215,1.967126656,14.80592194,18.29190063,9.686038971,12.6967186,15.928862,17.67587891,12.51977768,23.75866852,20.24613037,26.50103455,11.978302,24.47871704,9.133937073,10.71412125,31.53424377,32.64839172,4.809835052,8.178314209,12.46693954,19.09728546,22.35297089,12.3970047,1.729895782,7.308101654,30.01750183,14.52771912,24.33498535,32.87961731,20.44889221,23.30595245,23.43779449,26.78577881,17.94667206,25.20427399,53.12379761,35.40915222,7.774008179,18.79124298,15.70215912,3.642253113,21.95810242,14.45394135,14.86811676,21.4664917,32.67820435,23.07900391,7.25283432,9.067707825,20.93679199,25.72520752,12.00809479,15.53735809,15.55339966,21.66016235,21.11477814,15.11610413,23.47007751,17.51296387,7.451764679,43.25799255,19.43967743,6.506582642,42.67659302,-1.34893055,28.4147522,17.52521667,14.47449646,7.763494873,29.5745636,6.506689453,28.84657288,43.28595886,19.67032928,43.65661621,-2.104579735,14.80797119,30.32498779
Y PAT_R_do 10,-26.17355347,-100.2089478,-29.15865479,-17.63384094,-98.09938965,-32.77709961,-28.42915039,-31.46851196,-23.36855164,-108.494104,-97.70405884,-106.3582031,-89.69784546,-23.59557953,-104.4119019,-107.4610107,-103.0627441,-29.89701233,-105.285791,-21.45644836,-106.5807861,-14.74263306,-37.16678772,-33.66183777,-27.79277344,-99.34393311,-103.9160767,-25.63759155,-38.29112244,-31.10325012,-103.4309937,-103.4931885,-52.91744385,-100.8969177,-33.19623413,-54.7756897,-101.5036011,-104.3368774,-12.1517334,-15.5641861,-103.3794312,-5.004197693,7.63872757,-50.07360229,-105.7529419,-31.08478394,-21.63750916,-19.50470886,-104.1405151,-40.06105652,-27.7659729,-22.56476746,-31.05526428,-102.4633545,-108.0995483,-32.34250488,-103.6740479,-34.76566772,-26.32704468,-105.0587769,-99.99588623,-103.4539917,-99.60859375,-42.51791687,-100.392688,-30.37782288,-3.522310257,-24.67080536,-104.0841309,12.51010818,-21.43866272,-102.8388672,-100.4513184,-43.45617981,-30.22621155,-27.20471497,-104.2299194,-103.2753174,-3.366828918,-24.29637146,11.71473541,-19.84753571,-43.45290222,-27.05434875
Z PAT_R_do 10,13.82497711,4.905259705,16.141539,-8.871353149,1.20447588,-4.662316895,-3.391720581,23.52007751,-2.174469948,2.331254959,13.50029602,22.94255066,17.00769958,33.47833557,12.83268738,8.36628418,16.3618515,8.362631989,16.37576904,13.99230652,-23.60416107,-14.22534485,-4.287656784,19.31457062,7.092323303,17.37102509,6.71684494,22.38053894,29.69185181,3.229759979,7.540729523,41.38624268,72.47207642,43.73733826,64.23798828,59.29015503,45.4719696,42.35232849,50.59458923,39.08002014,41.52216187,32.68051147,20.54209137,33.08022766,5.664188004,27.93748779,0.10894227,13.13004608,14.99694214,14.76189575,59.35900879,66.14281616,63.65490112,7.155522919,16.50046692,0.700358105,19.14223175,10.86208267,62.40892944,18.82187042,2.191336823,40.73396606,21.12060089,21.69535065,15.99685822,8.047740936,33.07583923,25.8953064,11.69182053,40.27433777,7.536779785,41.19045715,15.55774536,14.51557617,7.86739502,64.7088623,11.92870789,40.50054321,32.78945618,25.94469604,40.58193359,7.648175812,14.46492157,64.55003662
X PAT_R_do 1,41.08428955,3.996518707,18.25119171,27.09121094,-2.290354919,-4.737732697,-9.928159332,13.42133484,22.67616119,11.73884201,17.58200378,19.57560577,29.96446228,7.13109436,30.9342865,22.70231018,38.03779297,-8.089575958,31.41947937,8.617189789,4.407929993,34.6129303,31.30336914,1.261409283,2.521578217,27.14663391,27.83467712,35.9886322,11.80769653,-6.051751709,-1.64643631,25.62193604,-12.83143921,19.74542999,-3.253263855,-17.91739502,21.02732544,19.88444519,-19.50549927,-4.920722198,21.71877136,-2.122068024,-10.50921402,-2.452663422,24.2819931,12.04439316,2.967626762,-13.48544006,11.78223343,-13.98499756,12.27232513,1.639656067,9.99677887,1.384803772,12.0050972,24.9541214,31.61903076,12.46411209,5.37022171,22.94825897,22.9288559,17.43251801,13.51676178,-5.01046257,21.97711792,7.434349823,-4.274170303,31.37998047,2.786031532,3.978038406,-10.97203827,24.35263214,21.99472046,-21.952771,7.696554565,10.70128555,2.761400414,24.14003448,-4.235647964,31.49373169,4.092687225,-10.95347443,-22.07880554,8.647911072
Y PAT_R_do 1,-74.87880859,-45.70662231,-78.56942749,-69.76381836,-47.7372345,-77.325354,-78.1168457,-78.24502563,-75.30453491,-60.30147705,-44.31240845,-62.51087036,-40.71049194,-68.57973633,-48.44122925,-47.56934204,-46.78440857,-78.66057739,-53.15935669,-75.58046875,-49.48583679,-74.7338562,-85.40166016,-79.86514282,-76.4081604,-44.99501648,-43.23694153,-74.43485718,-85.1208313,-79.25891724,-46.54154968,-44.63508911,-20.33284302,-44.6210907,-14.63424835,-23.35404205,-46.98789063,-58.14559937,-14.15499115,6.052734756,-54.40496216,-5.432984543,5.226209259,-12.41698303,-52.10359497,-78.60096436,-73.2614563,-5.326668549,-48.11226196,-12.2088623,-0.778101444,-9.403777313,1.782847786,-49.51116943,-59.60474243,-82.159198,-57.60880127,-77.17493896,5.348316956,-51.73187256,-45.61223145,-51.43778076,-45.23996582,-3.966981888,-45.33088074,-75.13361206,-0.052906495,-74.52439575,-46.28485413,5.670227432,-68.67836914,-45.40236816,-45.1098114,-10.73739624,-75.29785156,3.394200897,-46.14955139,-45.15565491,-0.218083501,-74.76954346,5.71328392,-68.60922852,-10.72533798,2.643005371
Z PAT_R_do 1,19.19629669,0.091300952,23.25983276,-9.603403473,1.291061878,-6.3516716,-5.371844864,29.31801758,-3.433850479,1.139573574,29.34920654,15.42958069,10.11270523,40.95021667,11.74178543,6.783609772,12.04620972,14.57799835,10.99521103,24.03319092,-35.96192627,-10.39145966,5.986754227,20.866716,5.284992218,23.89646149,7.633203888,21.6329483,33.30707092,7.15473175,6.499520874,32.91994019,44.82467957,33.96159973,26.95124512,31.42003174,35.87090149,33.82279053,49.12532959,4.458111191,32.91428833,34.22975464,23.70198975,8.667372131,-3.208553696,30.98116455,-0.585560322,-13.82476196,12.66058044,-6.098820877,15.07571259,17.2001709,18.75377808,11.43287659,8.958096313,0.853092384,11.62389755,4.640340424,16.09212799,17.64047089,-3.960588074,32.98608704,26.48482056,10.08050003,11.3271759,4.550923157,30.46601257,28.9894165,11.29447021,-0.947977448,13.9784317,35.26477966,11.39622269,-11.43905334,4.393172073,21.72872162,11.1888382,35.30515137,30.61809082,28.99936523,-1.002470016,13.93370972,-11.39314041,21.8664978
X PAT_L_do 9,31.34030457,5.248543549,6.193970871,32.98209534,3.47123909,-1.427512646,5.69501915,4.063393021,24.88225555,20.6127655,26.5322876,23.07414246,15.01094208,1.451375771,22.79096375,31.09333191,22.9454895,6.081471634,18.83273773,-4.299388123,-2.976614571,24.22390747,20.67954407,0.481674242,10.13218231,25.60154724,28.15152588,25.29136658,0.284218812,-1.98446846,7.417183685,17.34065094,21.50144196,13.12487335,21.59958801,25.72897339,10.17731094,11.28276825,23.05058746,6.45040741,12.73371506,49.85564575,32.27744751,15.48184814,10.17658005,3.319592285,7.386920166,12.11141739,2.269841766,19.59648285,9.349499512,20.10748749,9.821389771,6.044879913,19.36472168,30.47193909,20.13671265,21.59689636,3.031562614,20.03266449,10.97388153,8.612783813,27.09784851,29.60376892,21.53237305,18.48145447,38.30553894,12.09040909,6.933248901,31.2498291,-4.399580002,17.06229248,21.66800232,20.13780365,18.60230865,17.07677307,7.169145966,17.8632843,38.06394043,12.17701035,32.00820313,-4.353739166,19.85011292,17.11239014
Y PAT_L_do 9,-28.00110168,-95.57080078,-32.50793457,-21.17888489,-95.40994873,-35.80781555,-33.57371826,-36.08135681,-25.85615234,-104.9735596,-95.25643311,-103.8024902,-86.79157715,-27.61744385,-101.029248,-104.3908569,-99.1128479,-34.26555176,-101.7779541,-25.68697815,-103.1609009,-18.79167633,-39.55705566,-38.24702454,-32.33766479,-98.24672852,-101.1592529,-29.77893677,-42.38735962,-36.97054138,-99.18152466,-99.52640381,-49.02338257,-96.85212402,-30.36019287,-49.46228027,-96.97668457,-101.7077942,-24.04759979,-20.43191376,-98.98377686,-13.27677917,-0.914092636,-49.59377441,-101.9033813,-34.6671936,-26.42818298,-20.84680176,-101.0893494,-35.23353577,-29.57554626,-25.77134399,-31.97930908,-100.022937,-106.5304688,-36.59809875,-100.5714661,-36.79308777,-26.50465088,-101.6727783,-97.24147339,-99.84067993,-96.4173645,-35.01239929,-98.20599365,-33.8947052,-10.68573837,-29.87928162,-100.4644165,11.43721008,-26.54850464,-99.36228638,-98.41903687,-38.5326355,-34.63911438,-27.34162903,-99.91699829,-99.92038574,-10.47543564,-29.17878418,11.18264008,-25.34044495,-38.64240723,-27.50428467
Z PAT_L_do 9,23.05972137,15.84718475,18.32165833,-0.697986937,13.61128082,-17.04547424,-14.20577545,21.06556702,7.48078537,-2.982930183,12.41608276,12.7997467,4.292774582,26.9683136,0.459353685,-0.168504822,4.017686462,-3.592906952,4.602325439,11.79199829,-20.43839722,-3.43277359,1.437325287,7.670734406,-5.993275452,16.54942322,-1.565673447,35.00099792,26.4675415,-8.264405823,20.62243958,46.27093201,62.57213745,48.61395874,71.01845703,48.08120728,48.45802612,44.5302948,54.20586548,38.1406311,43.33683472,41.66557312,29.06286621,24.33298187,-2.815091515,23.50209656,-11.18205948,19.62241821,16.9986084,5.182100677,56.58205566,67.73869019,60.41375732,20.45513763,9.521881866,10.24807129,8.081652069,3.160027695,57.7649231,6.439491272,-5.550629807,44.32673645,25.51746979,12.24070511,3.985333252,3.6711689,40.68925476,35.50909424,23.51760254,45.5285675,-2.979646873,45.91810608,3.895680237,3.404148865,3.724127579,63.74124146,23.0942215,45.71658325,40.67175293,35.54032593,46.25970154,-2.905653572,3.400712204,63.85847168
X PAT_L_do 8,32.36609802,-9.623018646,-1.787343597,46.88353882,-9.881176758,-13.45034637,-0.749863863,-6.766608429,38.15790405,32.68390198,37.44703369,36.21912842,23.76732941,-12.3166893,32.19141235,45.41216431,29.63059998,-6.519219208,25.27762299,-15.3684433,-15.25852509,28.14487,15.56837311,-11.98343811,0.024367692,36.33032837,43.52420349,36.90959778,-10.75914383,-15.70235901,-3.421324921,4.350558472,30.15011597,-0.423070526,9.97649231,33.61257324,-1.883638191,0.07223891,20.6241684,1.703528595,1.144573021,46.93301086,29.12825012,27.24655457,10.89081268,-8.912770844,0.780590868,2.660661125,-8.974545288,26.0393158,2.991464615,13.88007355,3.30466156,-5.973119354,32.6962677,44.71574097,25.47280121,22.04532471,-3.086264038,34.5775116,9.654429626,-3.671101761,32.59295654,38.39156494,35.60568237,22.72947235,34.8099762,14.9412323,-3.495476151,25.04649963,-15.67488556,5.308420563,35.13473206,27.39211426,22.66338348,8.733034515,-2.980979156,5.263248825,34.81185608,15.12285461,25.07286835,-15.89257355,27.10527649,8.568003845
Y PAT_L_do 8,-29.65695801,-95.02053223,-34.00232239,-22.31615906,-94.78560181,-38.20505676,-34.28109436,-36.94498901,-28.36291504,-102.1917847,-96.60120239,-102.9248535,-87.06832886,-29.27906799,-100.0782288,-102.4845459,-100.3019165,-32.4749176,-99.7123291,-27.01716614,-104.2890869,-19.19861298,-40.53140564,-41.51903992,-34.6201355,-100.2294983,-100.7749451,-28.84059448,-45.19818726,-37.73089905,-97.84631958,-98.35162964,-37.93124084,-96.09091797,-38.84401245,-37.19562378,-97.02556763,-98.92978516,-35.5848114,-30.38154602,-98.80215454,-26.86311646,-13.83091736,-44.94567566,-102.3601929,-37.21092224,-29.44089355,-30.09174805,-98.91932373,-24.57962341,-38.92149353,-37.99614868,-41.62321167,-98.1703186,-102.3629578,-39.96448975,-100.3405823,-38.87793579,-36.2782074,-100.5201355,-94.20721436,-98.78328247,-94.30754395,-23.74341888,-97.02880859,-36.88493347,-23.01546478,-31.10401917,-99.09611206,-0.056560874,-27.63110046,-97.7210083,-96.73527832,-25.96362,-37.21170959,-37.06812744,-99.18416748,-97.98397827,-23.20287476,-31.06492004,0.054470998,-26.97426453,-26.73375549,-37.50787048
Z PAT_L_do 8,36.16387024,17.47235107,29.47385254,-2.943225479,18.7422348,-23.16113129,-25.74412842,27.34085388,9.891748047,2.99707489,23.08030396,11.28226013,-7.592287445,32.2962677,-9.539407349,2.052071381,-8.331427002,-9.863687897,-8.629327393,20.30419312,-30.38999939,9.905264282,14.56891937,3.111245728,-16.93898163,26.34951477,0.272526073,42.70584412,35.70123596,-13.4496933,30.3581604,39.69742432,61.03912354,42.65033264,74.35634155,45.51871033,40.58880615,35.93382874,47.54275818,31.41938171,35.16164551,41.22119751,28.46200562,22.78955078,-17.43600616,30.61582947,-22.69688721,19.97818298,7.991598511,4.268836594,48.4118988,66.76002197,52.33173218,29.6357605,13.00755463,8.16062088,-5.468681335,-9.986128998,49.37920532,0.683018398,-20.42999725,36.59785461,38.56123352,12.46019211,-0.725038052,-7.872275543,40.17032776,49.18206482,33.22425232,50.23912354,-9.729432678,40.64282532,-0.901932621,1.894394302,-8.071764374,57.47263794,33.05052795,40.52278748,40.04124146,49.4053772,50.22627563,-9.654341125,1.614878464,57.07728882
X PAT_L_do 7,29.82779846,-1.345499325,0.805455494,39.54824829,-1.818104744,-6.108834457,4.239976501,-1.922849655,30.47164001,26.91329651,33.58738403,28.90933228,17.30226288,-5.814321899,25.04707031,37.4123291,23.85949707,0.236214542,19.51194153,-10.66318893,-9.940675354,23.03342438,15.77792358,-4.718371964,7.192918396,32.96922302,35.31532288,29.94410706,-5.942331314,-7.588104248,4.425030899,10.5241806,24.43071442,5.876383972,13.64450226,27.36501465,3.4739048,4.816817856,18.7556366,1.125333595,6.306409073,44.84953613,27.77209167,20.23369751,8.33996048,-3.497324753,6.490874481,4.578285599,-4.216075897,21.2763916,3.48541069,13.34166412,3.494152069,2.39250927,25.92261658,37.36683655,20.76053467,23.8569458,-2.866464424,25.83322754,8.023561096,1.61490078,31.69789124,32.16842041,26.43355408,22.2901001,33.18456116,11.55132446,4.915194321,24.37569885,-8.575115204,10.91357956,26.36953125,21.51000977,22.30903778,10.13271484,5.188132858,11.16807327,33.09687195,11.52801895,24.73348083,-8.521747589,21.20048218,9.738947296
Y PAT_L_do 7,-32.4734436,-91.28140259,-37.12357178,-25.00059814,-91.2333313,-40.37670288,-37.48014221,-39.76689453,-31.04831848,-100.6428101,-91.68616333,-100.7849609,-83.12037354,-32.12349854,-96.42521973,-99.80545044,-95.34293213,-37.40404358,-97.0133728,-30.35120544,-99.40144043,-23.06177826,-43.62319641,-42.96250305,-37.0078125,-95.69020386,-97.0380127,-33.27839661,-46.71819763,-40.54728699,-93.74279175,-94.7578064,-42.96967468,-92.79996948,-30.89304504,-43.19287109,-93.0508667,-96.92971191,-30.3927002,-23.26891022,-95.42404175,-19.12879791,-6.811607361,-46.44937134,-98.27051392,-39.23405457,-31.22018433,-22.8213501,-96.07678223,-29.58844299,-30.6741333,-28.77970886,-32.66472473,-95.49333496,-101.4272217,-41.67451172,-97.34505615,-40.788797,-28.10711365,-97.24532471,-91.41744385,-95.53120117,-91.74222412,-27.80398254,-94.49099121,-38.37220764,-15.91632843,-34.51260986,-95.67952881,7.462206268,-30.68583069,-94.47667847,-94.25873413,-31.84493713,-38.76972961,-28.53023376,-95.46789551,-94.9083313,-15.9614502,-34.25849304,7.444565582,-29.74765625,-32.16630859,-28.7145752
Z PAT_L_do 7,29.24226074,18.79403992,22.26838837,0.858041763,18.54940948,-21.79900665,-20.48269653,21.91934662,10.89838028,-2.683007813,15.97132111,9.343493652,-2.844779205,27.62016296,-5.924201202,-2.415147972,-2.864922333,-8.130712128,-2.619898987,13.5634613,-23.36747437,2.873989296,6.987940216,3.946320724,-12.26799316,18.70710297,-3.974399948,40.09588928,29.19585571,-12.18602753,26.69474792,45.72593994,57.90818481,47.5727356,71.53505249,42.68435669,46.58677979,41.87590637,52.88650513,33.85115356,41.16178284,44.16600342,30.92868042,20.11037445,-9.548905182,24.67782288,-17.35742035,19.47111053,15.11115112,1.571784782,51.21477051,65.90791016,54.5331604,26.77864075,8.319107819,11.71453781,0.924237728,-2.882597923,52.09008179,1.341437817,-11.88570023,42.90331726,30.41817627,9.425406647,-1.079152584,-0.798621845,42.51833496,41.73413391,29.46444092,46.09225769,-7.536003876,46.03085938,-1.062823677,-1.608296585,-0.847462559,59.61350098,29.03029785,46.05048828,42.5355896,41.93768005,46.38912354,-7.50459671,-1.530049706,59.36435547
X PAT_L_do 6,31.0624115,5.630252075,6.690202332,31.98674316,3.702396774,-1.036940002,4.700290298,4.924393845,24.2235733,19.50389557,26.08399353,22.35127411,15.4993454,1.9165802,22.35641785,29.34242554,24.01995544,4.376713943,18.8104248,-2.998186111,-2.876016808,23.98548431,20.55026703,1.329458237,10.36290359,27.53413696,28.40679626,26.14407349,1.046754551,-1.88417511,7.949688721,18.10292358,15.73786621,13.2608902,16.53358612,18.31684875,11.15696869,11.58232346,14.4954422,2.573122978,13.50724487,39.834729,23.68149719,12.37520523,10.36425781,4.053165817,8.771728516,6.083407211,2.709795761,13.78122864,7.792147827,15.35637054,7.681790924,7.293076324,18.27323608,29.33924561,20.45303345,21.9093811,1.027856445,19.69188232,10.24813843,9.188655853,26.7137085,23.55914154,20.76013947,18.4872406,29.59779358,13.74929199,8.495283508,24.73013763,-4.708463669,17.7843811,20.77336884,12.37115097,18.51581879,13.96646881,8.509851074,18.03871613,29.36655579,13.66834869,24.98824615,-4.601421738,12.2598999,14.1681778
Y PAT_L_do 6,-37.17492981,-85.85730591,-42.06917725,-29.84579773,-85.70935669,-44.59068604,-42.25575867,-44.28999939,-35.81098328,-96.72180176,-85.48408203,-96.15692139,-76.97799683,-36.61048279,-91.01090698,-94.25828857,-89.69633179,-43.10089722,-92.20425415,-35.79090881,-92.81913452,-29.12958069,-48.94674683,-46.33823242,-41.64890442,-88.61087036,-90.76483154,-38.78064575,-50.49885864,-44.60211487,-87.81106567,-88.69967651,-44.27662659,-87.80413208,-25.65973816,-45.58589783,-87.60569458,-92.57821045,-23.25740662,-15.1763382,-90.38797607,-11.58618393,0.51072731,-43.92850037,-92.4819397,-43.60026855,-35.58113708,-16.49624329,-91.01329956,-31.80671387,-22.73499908,-22.07449951,-24.40139465,-90.21831055,-97.07283325,-46.23266296,-92.18373413,-45.08821411,-19.63162689,-91.73030396,-85.41747437,-90.2512085,-86.74602051,-29.25830688,-89.1277832,-42.22347412,-8.813010406,-38.87967224,-90.08516235,11.81104279,-34.69463196,-89.16954956,-89.05678101,-34.03795166,-42.4973938,-21.03343506,-89.46322632,-89.41343384,-8.772296906,-38.57983093,11.8888443,-33.92345276,-34.06598511,-20.85268097
Z PAT_L_do 6,22.30627289,15.26714478,17.76191101,-0.287594509,12.92564087,-16.63705292,-13.48546753,21.04603119,8.076914215,-4.234117126,13.94270782,11.42696915,4.139136124,27.68776245,1.10357523,-1.279064655,4.415667343,-2.004824257,4.967861557,12.0328537,-21.5585144,-4.366250229,1.377226067,8.329892731,-4.931194687,16.33756714,-1.928771782,34.08068542,26.14504089,-6.994145203,19.6264801,46.27251892,57.0065918,47.83715515,64.26370239,42.73945618,48.20835266,44.18335266,54.6742981,32.74573364,42.96047363,43.00688171,30.02171021,19.53344269,-2.535673904,22.95930634,-10.32805099,14.57786865,18.21935577,1.414814758,49.73022766,59.72666626,52.60485229,20.82097015,7.084407043,11.13543472,8.034901428,4.00469017,50.26048279,6.199953461,-4.36126442,44.42935791,24.73004608,9.769703674,3.598046112,5.183773804,40.95115356,34.49559937,22.74339752,38.46589661,-1.612229156,46.38276367,3.577402878,-1.865307045,5.150775528,56.77285156,22.50846405,46.37419739,40.91544495,34.49802246,38.71535034,-1.680082512,-1.826664734,56.73297729
